,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_efficacy,review_sentence_vs_ref_sentence,stopwords,notSentiment,0.84,0.86,0.82,0.95,grid,train,2024-02-29 02:17
