,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_value,review_sentence_vs_ref_sentence,stopwords,notSentiment,0.54,0.55,0.6,0.81,grid,train,2024-02-29 02:33
