,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_good_value,review_sentence_vs_ref_sentence,allwords,notSentiment,0.88,0.98,0.82,0.89,grid,train,2024-02-29 02:22
