,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_value,review_sentence_vs_whole_ref_bag,stopwords,sentiment,0.64,0.76,0.61,0.69,grid,train,2024-02-29 02:27
