,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_efficacy,review_vs_whole_ref_bag,allwords,notSentiment,0.73,0.72,0.76,0.84,grid,train,2024-02-29 02:02
