,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_good_com,review_vs_whole_ref_bag,stopwords,sentiment,0.72,0.8,0.69,0.71,grid,train,2024-02-29 01:24
