,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_good_efficacy,review_sentence_vs_ref_sentence,allwords,sentiment,0.77,0.76,0.78,0.79,grid,train,2024-02-29 01:44
