,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_good_efficacy,review_sentence_vs_whole_ref_bag,stopwords,sentiment,0.58,0.6,0.57,0.68,grid,train,2024-02-29 01:45
