,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_com,review_sentence_vs_ref_sentence,stopwords,notSentiment,0.79,0.83,0.76,0.93,grid,train,2024-02-29 01:43
