,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_com,review_sentence_vs_ref_sentence,allwords,notSentiment,0.86,0.89,0.84,0.92,grid,train,2024-02-29 01:39
