,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_good_value,review_vs_whole_ref_bag,allwords,sentiment,0.61,0.59,0.67,0.7,grid,train,2024-02-29 02:17
