,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_good_value,review_sentence_vs_ref_sentence,stopwords,sentiment,0.63,0.61,0.66,0.76,grid,train,2024-02-29 02:20
