,label,test,word_mode,sentiment,f1,precision,recall,used/optimal_threshold,grid,train_valid_test,time
0,c_bad_value,review_vs_whole_ref_bag,stopwords,notSentiment,0.65,0.8,0.61,0.74,grid,train,2024-02-29 02:31
